num_date
731947
731947.0416666666
731947.0833333334
731947.125
731947.1666666666
731947.2083333334
731947.25
731947.2916666666
731947.3333333334
731947.375
731947.4166666666
731947.4583333334
731947.5
731947.5416666666
731947.5833333334
731947.625
731947.6666666666
731947.7083333334
731947.75
731947.7916666666
731947.8333333334
731947.875
731947.9166666666
731947.9583333334
731948
731948.0416666666
731948.0833333334
731948.125
731948.1666666666
731948.2083333334
731948.25
731948.2916666666
731948.3333333334
731948.375
731948.4166666666
731948.4583333334
731948.5
731948.5416666666
731948.5833333334
731948.625
731948.6666666666
731948.7083333334
731948.75
731948.7916666666
731948.8333333334
731948.875
731948.9166666666
731948.9583333334
731949
731949.0416666666
731949.0833333334
731949.125
731949.1666666666
731949.2083333334
731949.25
731949.2916666666
731949.3333333334
731949.375
731949.4166666666
731949.4583333334
731949.5
731949.5416666666
731949.5833333334
731949.625
731949.6666666666
731949.7083333334
731949.75
731949.7916666666
731949.8333333334
731949.875
731949.9166666666
731949.9583333334
731950
731950.0416666666
731950.0833333334
731950.125
731950.1666666666
731950.2083333334
731950.25
731950.2916666666
731950.3333333334
731950.375
731950.4166666666
731950.4583333334
731950.5
731950.5416666666
731950.5833333334
731950.625
731950.6666666666
731950.7083333334
731950.75
731950.7916666666
731950.8333333334
731950.875
731950.9166666666
731950.9583333334
731951
731951.0416666666
731951.0833333334
731951.125
731951.1666666666
731951.2083333334
731951.25
731951.2916666666
731951.3333333334
731951.375
731951.4166666666
731951.4583333334
731951.5
731951.5416666666
731951.5833333334
731951.625
731951.6666666666
731951.7083333334
731951.75
731951.7916666666
731951.8333333334
731951.875
731951.9166666666
731951.9583333334
731952
731952.0416666666
731952.0833333334
731952.125
731952.1666666666
731952.2083333334
731952.25
731952.2916666666
731952.3333333334
731952.375
731952.4166666666
731952.4583333334
731952.5
731952.5416666666
731952.5833333334
731952.625
731952.6666666666
731952.7083333334
731952.75
731952.7916666666
731952.8333333334
731952.875
731952.9166666666
731952.9583333334
731953
731953.0416666666
731953.0833333334
731953.125
731953.1666666666
731953.2083333334
731953.25
731953.2916666666
731953.3333333334
731953.375
731953.4166666666
731953.4583333334
731953.5
731953.5416666666
731953.5833333334
731953.625
731953.6666666666
731953.7083333334
731953.75
731953.7916666666
731953.8333333334
731953.875
731953.9166666666
731953.9583333334
731954
731954.0416666666
731954.0833333334
731954.125
731954.1666666666
731954.2083333334
731954.25
731954.2916666666
731954.3333333334
731954.375
731954.4166666666
731954.4583333334
731954.5
731954.5416666666
731954.5833333334
731954.625
731954.6666666666
731954.7083333334
731954.75
731954.7916666666
731954.8333333334
731954.875
731954.9166666666
731954.9583333334
731955
731955.0416666666
731955.0833333334
731955.125
731955.1666666666
731955.2083333334
731955.25
731955.2916666666
731955.3333333334
731955.375
731955.4166666666
731955.4583333334
731955.5
731955.5416666666
731955.5833333334
731955.625
731955.6666666666
731955.7083333334
731955.75
731955.7916666666
731955.8333333334
731955.875
731955.9166666666
731955.9583333334
731956
731956.0416666666
731956.0833333334
731956.125
731956.1666666666
731956.2083333334
731956.25
731956.2916666666
731956.3333333334
731956.375
731956.4166666666
731956.4583333334
731956.5
731956.5416666666
731956.5833333334
731956.625
731956.6666666666
731956.7083333334
731956.75
731956.7916666666
731956.8333333334
731956.875
731956.9166666666
731956.9583333334
731957
731957.0416666666
731957.0833333334
731957.125
731957.1666666666
731957.2083333334
731957.25
731957.2916666666
731957.3333333334
731957.375
731957.4166666666
731957.4583333334
731957.5
731957.5416666666
731957.5833333334
731957.625
731957.6666666666
731957.7083333334
731957.75
731957.7916666666
731957.8333333334
731957.875
731957.9166666666
731957.9583333334
731958
731958.0416666666
731958.0833333334
731958.125
731958.1666666666
731958.2083333334
731958.25
731958.2916666666
731958.3333333334
731958.375
731958.4166666666
731958.4583333334
731958.5
731958.5416666666
731958.5833333334
731958.625
731958.6666666666
731958.7083333334
731958.75
731958.7916666666
731958.8333333334
731958.875
731958.9166666666
731958.9583333334
731959
731959.0416666666
731959.0833333334
731959.125
731959.1666666666
731959.2083333334
731959.25
731959.2916666666
731959.3333333334
731959.375
731959.4166666666
731959.4583333334
731959.5
731959.5416666666
731959.5833333334
731959.625
731959.6666666666
731959.7083333334
731959.75
731959.7916666666
731959.8333333334
731959.875
731959.9166666666
731959.9583333334
731960
731960.0416666666
731960.0833333334
731960.125
731960.1666666666
731960.2083333334
731960.25
731960.2916666666
731960.3333333334
731960.375
731960.4166666666
731960.4583333334
731960.5
731960.5416666666
731960.5833333334
731960.625
